"Genus","Phylum","Subphylum","class","Family","Sp","Strain","Assembly","Phyla"
"1788","Aureobasidium","Ascomycota","Pezizomycotina","Dothideomycetes","Saccotheciaceae","melanogenum","CBS.105.22","GCA_018290075.1",1
"1789","Babjeviella","Ascomycota","Saccharomycotina","Saccharomycetes","Debaryomycetaceae","inositovora","NRRL.Y-12698","GCA_001661335.1",1
"1790","Babjeviella","Ascomycota","Saccharomycotina","Saccharomycetes","Debaryomycetaceae","inositovora","NRRL.Y-12698","GCF_001661335.1",1
"1791","Babjeviella","Ascomycota","Saccharomycotina","Saccharomycetes","Debaryomycetaceae","inositovora","NRRL.Y-12698","GCA_030561425.1",1
"1792","Babjeviella","Ascomycota","Saccharomycotina","Saccharomycetes","Debaryomycetaceae","inositovora","NRRL.Y-12698","GCA_018344385.1",1
"1793","Baudoinia","Ascomycota","Pezizomycotina","Dothideomycetes","Teratosphaeriaceae","panamericana","UAMH.10762","GCA_000338955.1",1
"1794","Baudoinia","Ascomycota","Pezizomycotina","Dothideomycetes","Teratosphaeriaceae","panamericana","UAMH.10762","GCF_000338955.1",1
"1795","Baudoinia","Ascomycota","Pezizomycotina","Dothideomycetes","Teratosphaeriaceae","panamericana",NA,"GCA_015295765.1",1
"1796","Baudoinia","Ascomycota","Pezizomycotina","Dothideomycetes","Teratosphaeriaceae","panamericana",NA,"GCA_015295725.1",1
"1797","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","rudraprayagi","MTCC.8017","GCA_000733645.1",1
"1798","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","ARSEF.2860","GCA_000280675.1",1
"1799","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","ARSEF.2860","GCF_000280675.1",1
"1800","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","brongniartii","MBC.630","GCA_030782485.1",1
"1801","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","pseudobassiana","RGM.2184","GCA_022985055.1",1
"1802","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","felina","SYSU-MS7908","GCA_016490725.1",1
"1803","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","sp.","NWAFU-1","GCA_024472245.1",1
"1804","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","varroae","MBC.525","GCA_030780425.1",1
"1805","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","sp.","IMV.00265","GCA_001931865.2",1
"1806","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","medogensis","MBC.320","GCA_030778325.1",1
"1807","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","australis","MBC.212","GCA_030411535.1",1
"1808","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","caledonica","MBC.372","GCA_030777785.1",1
"1809","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","asiatica","MBC.659","GCA_030782205.1",1
"1810","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","sp.","AdecLV25a","GCA_030914405.1",1
"1811","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","scarabaeidicola","ARSEF.5689","GCA_037289395.1",1
"1812","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","HN6","GCA_014607475.1",1
"1813","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","ARSEF.8028","GCA_001682635.1",1
"1814","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","JEF-350","GCA_021365345.1",1
"1815","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","KNU-101","GCA_025380265.1",1
"1816","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","ERL836","GCA_010099065.1",1
"1817","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","Bv.062","GCA_003337105.1",1
"1818","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","ARSEF.6444","GCA_030849485.1",1
"1819","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","JEF-007","GCA_002871155.1",1
"1820","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","BCC.2660","GCA_002224115.1",1
"1821","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","ECA_0","GCA_022684765.1",1
"1822","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","QB028","GCA_015266365.1",1
"1823","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","ECA_27","GCA_022684705.1",1
"1824","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","ECA_31","GCA_022684695.1",1
"1825","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","ECA_01","GCA_022758125.1",1
"1826","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","ECA_26","GCA_022684745.1",1
"1827","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","ECA_43","GCA_022684685.1",1
"1828","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.200","GCA_030772595.1",1
"1829","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.130","GCA_030772835.1",1
"1830","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","ECA_13","GCA_022684725.1",1
"1831","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","ECA_44","GCA_022684715.1",1
"1832","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.887","GCA_030786945.1",1
"1833","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","ARSEF.1520","GCA_001684195.1",1
"1834","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.127","GCA_030772875.1",1
"1835","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.470","GCA_030778945.1",1
"1836","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.035","GCA_030777665.1",1
"1837","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.358","GCA_030777905.1",1
"1838","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.197","GCA_030772755.1",1
"1839","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.034","GCA_030777705.1",1
"1840","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.719","GCA_030783085.1",1
"1841","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","JAU2","GCA_011316055.1",1
"1842","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.147","GCA_032354195.1",1
"1843","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.256","GCA_032353955.1",1
"1844","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.873","GCA_030787055.1",1
"1845","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.013","GCA_030406965.1",1
"1846","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.454","GCA_030779125.1",1
"1847","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.282","GCA_030772005.1",1
"1848","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.468","GCA_030779045.1",1
"1849","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.805","GCA_030785215.1",1
"1850","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","ARSEF.2597","GCA_001684205.1",1
"1851","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.417","GCA_030779345.1",1
"1852","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.037","GCA_030777645.1",1
"1853","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.539","GCA_030780325.1",1
"1854","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.606","GCA_030781865.1",1
"1855","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.377","GCA_030777745.1",1
"1856","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.854","GCA_030787275.1",1
"1857","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.726","GCA_030782825.1",1
"1858","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.545","GCA_030780285.1",1
"1859","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.670","GCA_030782145.1",1
"1860","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.279","GCA_030772035.1",1
"1861","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.948","GCA_030789205.1",1
"1862","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.617","GCA_030782705.1",1
"1863","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.278","GCA_030772065.1",1
"1864","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.693","GCA_030783545.1",1
"1865","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.270","GCA_030772125.1",1
"1866","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.951","GCA_030789005.1",1
"1867","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.048","GCA_030777605.1",1
"1868","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.597","GCA_030780885.1",1
"1869","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.352","GCA_030778045.1",1
"1870","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.297","GCA_030770625.1",1
"1871","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.220","GCA_030772635.1",1
"1872","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.843","GCA_030787535.1",1
"1873","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.471","GCA_030779005.1",1
"1874","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.253","GCA_030772295.1",1
"1875","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.264","GCA_030772175.1",1
"1876","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.148","GCA_030772915.1",1
"1877","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.051","GCA_030777565.1",1
"1878","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.273","GCA_030772105.1",1
"1879","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.295","GCA_030771925.1",1
"1880","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.229","GCA_030772535.1",1
"1881","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.231","GCA_030772555.1",1
"1882","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.497","GCA_030780745.1",1
"1883","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.226","GCA_032354015.1",1
"1884","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.252","GCA_030772305.1",1
"1885","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.773","GCA_030785025.1",1
"1886","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.751","GCA_030783995.1",1
"1887","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.585","GCA_030781105.1",1
"1888","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.283","GCA_032353905.1",1
"1889","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.743","GCA_030783965.1",1
"1890","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.855","GCA_030787235.1",1
"1891","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.498","GCA_030780785.1",1
"1892","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.970","GCA_030788315.1",1
"1893","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.769","GCA_030784505.1",1
"1894","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.291","GCA_030771935.1",1
"1895","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.179","GCA_030772775.1",1
"1896","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.582","GCA_030781125.1",1
"1897","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.736","GCA_030783885.1",1
"1898","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.589","GCA_030781065.1",1
"1899","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.448","GCA_030779195.1",1
"1900","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.274","GCA_030772095.1",1
"1901","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.858","GCA_030787195.1",1
"1902","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.953","GCA_030789045.1",1
"1903","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.129","GCA_030772895.1",1
"1904","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.506","GCA_030780625.1",1
"1905","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.421","GCA_030779325.1",1
"1906","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.281","GCA_030772015.1",1
"1907","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.706","GCA_030783345.1",1
"1908","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.763","GCA_030784555.1",1
"1909","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.489","GCA_030778725.1",1
"1910","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.800","GCA_030786195.1",1
"1911","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.878","GCA_030787015.1",1
"1912","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.499","GCA_030780705.1",1
"1913","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.898","GCA_030789585.1",1
"1914","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.408","GCA_030779575.1",1
"1915","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.040","GCA_030406955.1",1
"1916","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.505","GCA_032354495.1",1
"1917","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.907","GCA_030789445.1",1
"1918","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.255","GCA_030772265.1",1
"1919","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.496","GCA_032354215.1",1
"1920","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.715","GCA_030783005.1",1
"1921","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.488","GCA_030778785.1",1
"1922","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.500","GCA_030780685.1",1
"1923","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.938","GCA_030789405.1",1
"1924","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.302","GCA_030778625.1",1
"1925","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.319","GCA_030778565.1",1
"1926","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.882","GCA_030786985.1",1
"1927","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.258","GCA_030772255.1",1
"1928","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.713","GCA_030783205.1",1
"1929","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.232","GCA_030772515.1",1
"1930","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.742","GCA_032358105.1",1
"1931","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.306","GCA_030778605.1",1
"1932","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.411","GCA_030779505.1",1
"1933","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.575","GCA_030781305.1",1
"1934","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.827","GCA_030788025.1",1
"1935","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.161","GCA_030772855.1",1
"1936","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.413","GCA_030779545.1",1
"1937","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.018","GCA_030777685.1",1
"1938","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.222","GCA_030772615.1",1
"1939","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.725","GCA_030782865.1",1
"1940","Beauveria","Ascomycota","Pezizomycotina","Sordariomycetes","Cordycipitaceae","bassiana","MBC.047","GCA_030777585.1",1
